"item","itemLabel","yob","yod","occupationLabel","citizenLabel","birthcountryLabel"
"http://www.wikidata.org/entity/Q44392817","Rosario Leonís",1906,NA,"stage actor","Spain","Spain"
"http://www.wikidata.org/entity/Q44392817","Rosario Leonís",1906,NA,"film actor","Spain","Spain"
"http://www.wikidata.org/entity/Q17620685","Alfonso Estela",1910,NA,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q17620685","Alfonso Estela",1910,NA,"theatrical director","Spain","Spain"
"http://www.wikidata.org/entity/Q16583490","José María Piñar",1911,2002,"politician","Spain","Spain"
"http://www.wikidata.org/entity/Q16941837","Ibis Blasco",1911,1985,"vedette","Spain","Spain"
"http://www.wikidata.org/entity/Q56271276","Juan Bautista Velasco Díaz",1911,1985,"Catholic priest","","Spain"
"http://www.wikidata.org/entity/Q11818008","Cándido Rivera Rivera",1912,1936,"Catholic priest","Spain","Spain"
"http://www.wikidata.org/entity/Q16488179","Adolfo Esteban Ascensión",1912,2007,"military personnel","Spain","Spain"
"http://www.wikidata.org/entity/Q5657496","Adelaida de Díaz Ungría",1913,2003,"anthropologist","Spain","Spain"
"http://www.wikidata.org/entity/Q5657496","Adelaida de Díaz Ungría",1913,2003,"anthropologist","Venezuela","Spain"
"http://www.wikidata.org/entity/Q69302457","Juan Lucas Manzanares",1913,1937,"religious","Spain","Spain"
"http://www.wikidata.org/entity/Q69670995","Manuel García Martínez",1913,1999,"sculptor","Spain","Spain"
"http://www.wikidata.org/entity/Q10326287","Mariano Lavin Ortiz",1914,1973,"businessperson","Spain","Spain"
"http://www.wikidata.org/entity/Q16605817","Mecha López",1914,1982,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q16605817","Mecha López",1914,1982,"actor","Argentina","Spain"
"http://www.wikidata.org/entity/Q5158639","Conchita Montes",1914,1994,"screenwriter","Spain","Spain"
"http://www.wikidata.org/entity/Q5158639","Conchita Montes",1914,1994,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q5158639","Conchita Montes",1914,1994,"television presenter","Spain","Spain"
"http://www.wikidata.org/entity/Q5158639","Conchita Montes",1914,1994,"journalist","Spain","Spain"
"http://www.wikidata.org/entity/Q33297235","Ignacio Coca García",1914,1986,"banker","Spain","Spain"
"http://www.wikidata.org/entity/Q16611694","Nicolás Carreras",1915,1993,"television producer","Argentina","Spain"
"http://www.wikidata.org/entity/Q16611694","Nicolás Carreras",1915,1993,"film director","Argentina","Spain"
"http://www.wikidata.org/entity/Q2058569","Tomás Fernández",1915,NA,"association football player","Cuba","Spain"
"http://www.wikidata.org/entity/Q14928365","Juan Fernández-Rodríguez García del Busto",1916,2011,"politician","Spain","Spain"
"http://www.wikidata.org/entity/Q29438749","Angelina Alós",1916,1997,"teacher","Spain","Spain"
"http://www.wikidata.org/entity/Q29438749","Angelina Alós",1916,1997,"ceramicist","Spain","Spain"
"http://www.wikidata.org/entity/Q21081381","Felisa Melendo",1916,1999,"activist","Spain","Spain"
"http://www.wikidata.org/entity/Q11985007","Pierre Langlois",1917,2013,"military personnel","France","Spain"
"http://www.wikidata.org/entity/Q11985007","Pierre Langlois",1917,2013,"French Resistance fighter","France","Spain"
"http://www.wikidata.org/entity/Q29438749","Angelina Alós",1917,1997,"teacher","Spain","Spain"
"http://www.wikidata.org/entity/Q29438749","Angelina Alós",1917,1997,"ceramicist","Spain","Spain"
"http://www.wikidata.org/entity/Q63863109","Pedro Flores Cano",1917,1944,"resistance fighter","","Spain"
"http://www.wikidata.org/entity/Q586963","Antoine Rodriguez",1918,1967,"association football player","France","Spain"
"http://www.wikidata.org/entity/Q558553","Enrique Grau",1920,2004,"painter","Colombia","Spain"
"http://www.wikidata.org/entity/Q558553","Enrique Grau",1920,2004,"sculptor","Colombia","Spain"
"http://www.wikidata.org/entity/Q1481913","Miguel Anxo Araújo Iglesias",1920,2007,"Catholic priest","Spain","Spain"
"http://www.wikidata.org/entity/Q99193766","Valentí Blasco Brugueras",1920,1967,"painter","Spain","Spain"
"http://www.wikidata.org/entity/Q56241077","Julián Martínez Soros",1921,2000,"painter","","Spain"
"http://www.wikidata.org/entity/Q56241077","Julián Martínez Soros",1921,2000,"sculptor","","Spain"
"http://www.wikidata.org/entity/Q16941880","José de Thomas",1922,1998,"screenwriter","Argentina","Spain"
"http://www.wikidata.org/entity/Q16941880","José de Thomas",1922,1998,"actor","Argentina","Spain"
"http://www.wikidata.org/entity/Q16941880","José de Thomas",1922,1998,"journalist","Argentina","Spain"
"http://www.wikidata.org/entity/Q110591862","Jesús Meneses del Barco",1922,2004,"painter","Spain","Spain"
"http://www.wikidata.org/entity/Q20812641","Ricardo Otero",1922,1992,"politician","Spain","Spain"
"http://www.wikidata.org/entity/Q20812641","Ricardo Otero",1922,1992,"trade unionist","Spain","Spain"
"http://www.wikidata.org/entity/Q16013406","Marilú Elízaga",1923,1995,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q1351699","Ignacio Prieto Vega",1923,2008,"Catholic priest","Spain","Spain"
"http://www.wikidata.org/entity/Q1699129","Miguel Angel Lecumberri Erburu",1924,2007,"Catholic priest","Spain","Spain"
"http://www.wikidata.org/entity/Q96651896","Núria Rialet i Jou",1924,1984,"enameler","","Spain"
"http://www.wikidata.org/entity/Q110591862","Jesús Meneses del Barco",1924,2004,"painter","Spain","Spain"
"http://www.wikidata.org/entity/Q60827643","Víctor Andrés Catena",1925,2009,"screenwriter","","Spain"
"http://www.wikidata.org/entity/Q60827643","Víctor Andrés Catena",1925,2009,"film director","","Spain"
"http://www.wikidata.org/entity/Q60827643","Víctor Andrés Catena",1925,2009,"theatrical director","","Spain"
"http://www.wikidata.org/entity/Q66118963","Lili Landre",1926,1993,"actor","Sweden","Spain"
"http://www.wikidata.org/entity/Q20013134","Antonio Reyes Herrera",1927,2021,"sculptor","Spain","Spain"
"http://www.wikidata.org/entity/Q108765957","Delfina Entrecanales",1927,2022,"philanthropist","Spain","Spain"
"http://www.wikidata.org/entity/Q108765957","Delfina Entrecanales",1927,2022,"patron of the arts","Spain","Spain"
"http://www.wikidata.org/entity/Q55588717","Rafael Segovia",1928,2018,"","Mexico","Spain"
"http://www.wikidata.org/entity/Q20666700","Serge Jacquemard",1928,2006,"writer","France","Spain"
"http://www.wikidata.org/entity/Q101246932","Josefa Saisó Sempere",1929,1997,"teacher","Spain","Spain"
"http://www.wikidata.org/entity/Q101246932","Josefa Saisó Sempere",1929,1997,"teacher","Mexico","Spain"
"http://www.wikidata.org/entity/Q101246932","Josefa Saisó Sempere",1929,1997,"architect","Spain","Spain"
"http://www.wikidata.org/entity/Q101246932","Josefa Saisó Sempere",1929,1997,"architect","Mexico","Spain"
"http://www.wikidata.org/entity/Q3201976","L'Ange Blanc",1930,2006,"professional wrestler","Spain","Spain"
"http://www.wikidata.org/entity/Q3201976","L'Ange Blanc",1930,2006,"professional wrestler","France","Spain"
"http://www.wikidata.org/entity/Q5752588","Carmen Lozano",1930,2009,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q5764768","Chari Gómez Miranda",1930,2011,"television presenter","Spain","Spain"
"http://www.wikidata.org/entity/Q5764768","Chari Gómez Miranda",1930,2011,"journalist","Spain","Spain"
"http://www.wikidata.org/entity/Q22918766","Fernando Compte",1930,2013,"writer","Spain","Spain"
"http://www.wikidata.org/entity/Q6161547","Victoria Rodríguez",1931,2020,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q399253","Agustín García-Gasco Vicente",1931,2011,"Catholic priest","Spain","Spain"
"http://www.wikidata.org/entity/Q399253","Agustín García-Gasco Vicente",1931,2011,"theologian","Spain","Spain"
"http://www.wikidata.org/entity/Q399253","Agustín García-Gasco Vicente",1931,2011,"university teacher","Spain","Spain"
"http://www.wikidata.org/entity/Q20017114","Lola Vilar",1931,2000,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q5666850","Alfonso Gallardo",1932,2009,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q29433288","V. A. Duvidov",1932,2000,"illustrator","Russia","Spain"
"http://www.wikidata.org/entity/Q29433288","V. A. Duvidov",1932,2000,"illustrator","Soviet Union","Spain"
"http://www.wikidata.org/entity/Q20486908","Hercules Cortez",1932,1971,"professional wrestler","Spain","Spain"
"http://www.wikidata.org/entity/Q5858066","Felipe Abad León",1934,2017,"priest","Spain","Spain"
"http://www.wikidata.org/entity/Q5858066","Felipe Abad León",1934,2017,"historian","Spain","Spain"
"http://www.wikidata.org/entity/Q5658158","Adolfo Sánchez Martín",1935,2009,"politician","Spain","Spain"
"http://www.wikidata.org/entity/Q1688455","Jesús Ramón Martínez de Ezquerecocha Suso",1935,2013,"Catholic priest","Spain","Spain"
"http://www.wikidata.org/entity/Q6108123","Ricardo Doménech",1938,2010,"university teacher","Spain","Spain"
"http://www.wikidata.org/entity/Q6108123","Ricardo Doménech",1938,2010,"literary critic","Spain","Spain"
"http://www.wikidata.org/entity/Q6445393","Humberto Serrano",1942,2013,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q6445393","Humberto Serrano",1942,2013,"actor","Argentina","Spain"
"http://www.wikidata.org/entity/Q76425042","Alberto Pico Marín",1943,2001,"businessperson","Spain","Spain"
"http://www.wikidata.org/entity/Q107059858","Enrique Rubio González",1943,2011,"lawyer","Spain","Spain"
"http://www.wikidata.org/entity/Q60028614","Ángeles Bravo",1945,2018,"television actor","Spain","Spain"
"http://www.wikidata.org/entity/Q60028614","Ángeles Bravo",1945,2018,"dub actor","Spain","Spain"
"http://www.wikidata.org/entity/Q6165573","Víctor José Fernández Palmeiro",1946,1973,"military personnel","Argentina","Spain"
"http://www.wikidata.org/entity/Q111434692","Caroline Blanco",1949,2010,"pastor","France","Spain"
"http://www.wikidata.org/entity/Q24287052","Andrés Bilbao Sentís",1949,2002,"sociologist","Spain","Spain"
"http://www.wikidata.org/entity/Q16597926","Manolo Iglesias",1956,1994,"drummer","Spain","Spain"
"http://www.wikidata.org/entity/Q16597926","Manolo Iglesias",1956,1994,"musician","Spain","Spain"
"http://www.wikidata.org/entity/Q5766679","Chiqui Mariscal",1956,2008,"musician","Spain","Spain"
"http://www.wikidata.org/entity/Q2965560","Christian Poucet",1956,2001,"trade unionist","France","Spain"
"http://www.wikidata.org/entity/Q106919341","Valle Acebrón",1961,2010,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q106919341","Valle Acebrón",1961,2010,"voice actor","Spain","Spain"
"http://www.wikidata.org/entity/Q23820938","María Bazán",1969,2019,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q65062544","Paloma Gómez",1972,2019,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q6067227","Paul Loustau Rodríguez",1978,2007,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q67140166","Joana Sainz",1989,2019,"composer","Spain","Spain"
"http://www.wikidata.org/entity/Q67140166","Joana Sainz",1989,2019,"singer","Spain","Spain"
"http://www.wikidata.org/entity/Q67140166","Joana Sainz",1989,2019,"dancer","Spain","Spain"
"http://www.wikidata.org/entity/Q26300392","Jonatán López",1989,2020,"politician","Spain","Spain"
"http://www.wikidata.org/entity/Q26300392","Jonatán López",1989,2020,"voice actor","Spain","Spain"
"http://www.wikidata.org/entity/Q26300392","Jonatán López",1989,2020,"television actor","Spain","Spain"
"http://www.wikidata.org/entity/Q5798204","Daniel Castro",1991,2019,"athlete","United States of America","Spain"
"http://www.wikidata.org/entity/Q16599905","Marisa Herrero",2000,1996,"actor","Spain","Spain"
"http://www.wikidata.org/entity/Q16599905","Marisa Herrero",2000,1996,"actor","Argentina","Spain"
"http://www.wikidata.org/entity/Q18644341","Eduardo MacGregor",2000,2018,"film actor","Spain","Spain"
"http://www.wikidata.org/entity/Q18644341","Eduardo MacGregor",2000,2018,"film actor","Mexico","Spain"
"http://www.wikidata.org/entity/Q597861","José Luis Geresta Mujika",2000,1999,"terrorist","Spain","Spain"
"http://www.wikidata.org/entity/Q107416431","Ramón Pérez Cienfuegos",2000,2000,"writer","Spain","Spain"
"http://www.wikidata.org/entity/Q107416431","Ramón Pérez Cienfuegos",2000,2000,"police officer","Spain","Spain"
"http://www.wikidata.org/entity/Q16327372","Saint Myron",NA,251,"","","Greece"
"http://www.wikidata.org/entity/Q132100","Anterus",NA,236,"Catholic priest","","Greece"
"http://www.wikidata.org/entity/Q132100","Anterus",NA,236,"cleric","","Greece"
"http://www.wikidata.org/entity/Q708722","Faustus Cornelius Sulla",NA,-45,"Ancient Roman politician","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q708722","Faustus Cornelius Sulla",NA,-45,"Ancient Roman military personnel","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q3924304","Protogenes",NA,-159,"mime artist","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q1266218","Zeuxidamus",-800,-760,"","","Greece"
"http://www.wikidata.org/entity/Q1538244","Gorgus",-700,-600,"","","Greece"
"http://www.wikidata.org/entity/Q294840","Polycrates",-573,-521,"politician","","Greece"
"http://www.wikidata.org/entity/Q553631","Callimachus",-500,-460,"architect","","Greece"
"http://www.wikidata.org/entity/Q553631","Callimachus",-500,-460,"goldsmith","","Greece"
"http://www.wikidata.org/entity/Q553631","Callimachus",-500,-460,"sculptor","","Greece"
"http://www.wikidata.org/entity/Q296233","Parmenion",-399,-328,"military personnel","Macedonia","Greece"
"http://www.wikidata.org/entity/Q296233","Parmenion",-399,-328,"politician","Macedonia","Greece"
"http://www.wikidata.org/entity/Q451566","Menaechmus",-379,-319,"astronomer","","Greece"
"http://www.wikidata.org/entity/Q451566","Menaechmus",-379,-319,"mathematician","","Greece"
"http://www.wikidata.org/entity/Q7398330","Saevius Nicanor",-250,-250,"grammarian","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q708722","Faustus Cornelius Sulla",-87,-45,"Ancient Roman politician","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q708722","Faustus Cornelius Sulla",-87,-45,"Ancient Roman military personnel","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q610433","Antyllus",100,300,"physician","","Greece"
"http://www.wikidata.org/entity/Q610433","Antyllus",100,300,"surgeon","","Greece"
"http://www.wikidata.org/entity/Q1285522","Saint Hermes",100,120,"","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q1959605","Hierotheos the Thesmothete",100,1,"priest","","Greece"
"http://www.wikidata.org/entity/Q914115","Prosdocimus",100,100,"Catholic priest","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q487361","Anathalon",101,300,"priest","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q127385","Sixtus II",215,258,"Catholic priest","","Greece"
"http://www.wikidata.org/entity/Q127385","Sixtus II",215,258,"cleric","","Greece"
"http://www.wikidata.org/entity/Q469199","Victorinus of Pettau",250,303,"writer","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q469199","Victorinus of Pettau",250,303,"Catholic priest","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q469199","Victorinus of Pettau",250,303,"theologian","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q469199","Victorinus of Pettau",250,303,"philosopher","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q469199","Victorinus of Pettau",250,303,"biblical scholar","Ancient Rome","Greece"
"http://www.wikidata.org/entity/Q2571165","Eustorgius I",250,350,"Catholic priest","","Greece"
"http://www.wikidata.org/entity/Q3413967","Bobuleno di Bobbio",501,652,"missionary","","Greece"
"http://www.wikidata.org/entity/Q9074394","Fidel de Mèrida",600,571,"Catholic priest","","Greece"
"http://www.wikidata.org/entity/Q2060221","Léonce",950,1008,"priest","","Greece"
"http://www.wikidata.org/entity/Q19826202","Basilios",1010,1074,"Catholic priest","","Greece"
"http://www.wikidata.org/entity/Q1060091","Ioan Iacob Heraclid",1511,1563,"monarch","Principality of Moldavia","Greece"
"http://www.wikidata.org/entity/Q423516","Belisario Corenzio",1558,1640,"painter","Italy","Greece"
"http://www.wikidata.org/entity/Q27571800","Katerina Vitale",1566,1619,"pharmacist","Greece","Greece"
"http://www.wikidata.org/entity/Q27571800","Katerina Vitale",1566,1619,"chemist","Greece","Greece"
"http://www.wikidata.org/entity/Q423516","Belisario Corenzio",1600,1640,"painter","Italy","Greece"
"http://www.wikidata.org/entity/Q4421825","Mikhail Skiadan",1740,1802,"physician","","Greece"
"http://www.wikidata.org/entity/Q2857024","Anton Pavlovitch Aleksiano",1750,1810,"military personnel","Greece","Greece"
"http://www.wikidata.org/entity/Q3361865","Panagiotis Pavlovitch Aleksiano",1750,1788,"military personnel","","Greece"
"http://www.wikidata.org/entity/Q92782129","Q92782129",1750,1809,"chinovnik","Ottoman Empire","Greece"
"http://www.wikidata.org/entity/Q92782129","Q92782129",1750,1809,"chinovnik","Russian Empire","Greece"
"http://www.wikidata.org/entity/Q92782129","Q92782129",1750,1809,"warlord","Ottoman Empire","Greece"
"http://www.wikidata.org/entity/Q92782129","Q92782129",1750,1809,"warlord","Russian Empire","Greece"
"http://www.wikidata.org/entity/Q30001765","Q30001765",1754,1821,"","","Greece"
"http://www.wikidata.org/entity/Q4257738","Theodoros Lellis",1759,1818,"","","Greece"
"http://www.wikidata.org/entity/Q5563656","Giovanni Anastasi",1765,1860,"antiquarian","","Greece"
"http://www.wikidata.org/entity/Q26180035","Nur Felek Kadinefendi",1837,1916,"","","Greece"
"http://www.wikidata.org/entity/Q321652","Panagiotis Potagos",1838,1903,"physician","Greece","Greece"
"http://www.wikidata.org/entity/Q321652","Panagiotis Potagos",1838,1903,"explorer","Greece","Greece"
"http://www.wikidata.org/entity/Q321652","Panagiotis Potagos",1839,1903,"physician","Greece","Greece"
"http://www.wikidata.org/entity/Q321652","Panagiotis Potagos",1839,1903,"explorer","Greece","Greece"
"http://www.wikidata.org/entity/Q13638376","Ioannis Krestenitis",1850,1915,"politician","Greece","Greece"
"http://www.wikidata.org/entity/Q67189031","Andromachi Papanikolaou",1850,1982,"scientist","","Greece"
"http://www.wikidata.org/entity/Q5541889","George Lycurgus",1858,1960,"businessperson","United States of America","Greece"
"http://www.wikidata.org/entity/Q3399634","Atanas Gradoborliyata",1860,1903,"revolutionary","","Greece"
"http://www.wikidata.org/entity/Q359092","Nikolaos Andriakopoulos",1874,2000,"artistic gymnast","Greece","Greece"
"http://www.wikidata.org/entity/Q1184654","Evangelos Rallis",1874,2000,"tennis player","Greece","Greece"
"http://www.wikidata.org/entity/Q29635902","George Ganetakos",1877,1955,"blacksmith","","Greece"
"http://www.wikidata.org/entity/Q29635902","George Ganetakos",1877,1955,"business executive","","Greece"
"http://www.wikidata.org/entity/Q1990616","Nikola Yurukov",1880,1923,"architect","Bulgaria","Greece"
"http://www.wikidata.org/entity/Q4208976","George Calavassy",1881,1957,"Catholic priest","","Greece"
"http://www.wikidata.org/entity/Q4377388","Q4377388",1883,1933,"","","Greece"
"http://www.wikidata.org/entity/Q5110801","Christina Kalogerikou",1887,1968,"actor","Greece","Greece"
"http://www.wikidata.org/entity/Q324604","Jack Pierce",1889,1968,"actor","United States of America","Greece"
"http://www.wikidata.org/entity/Q324604","Jack Pierce",1889,1968,"make-up artist","United States of America","Greece"
"http://www.wikidata.org/entity/Q324604","Jack Pierce",1889,1968,"Make-up artist","United States of America","Greece"
"http://www.wikidata.org/entity/Q110415189","Luc Valti",1891,NA,"writer","Greece","Greece"
"http://www.wikidata.org/entity/Q110415189","Luc Valti",1891,NA,"writer","France","Greece"
"http://www.wikidata.org/entity/Q110415189","Luc Valti",1891,NA,"novelist","Greece","Greece"
"http://www.wikidata.org/entity/Q110415189","Luc Valti",1891,NA,"novelist","France","Greece"
"http://www.wikidata.org/entity/Q21072306","Giorgos Constant",1892,1978,"painter","United States of America","Greece"
"http://www.wikidata.org/entity/Q21072306","Giorgos Constant",1892,1978,"painter","Greece","Greece"
"http://www.wikidata.org/entity/Q23661821","Sofia Kritikou",1895,1995,"","Israel","Greece"
"http://www.wikidata.org/entity/Q20533305","Antonio Fournerakis",1897,1937,"politician","Spain","Greece"
"http://www.wikidata.org/entity/Q111227291","Thomas N. Christie",1899,1959,"politician","United States of America","Greece"
"http://www.wikidata.org/entity/Q7035484","Nikola Andreev",1900,2000,"military personnel","","Greece"
"http://www.wikidata.org/entity/Q65048208","Victor Catrios",1903,1968,"","","Greece"
"http://www.wikidata.org/entity/Q6860880","Miltiadis Iatridis",1906,1960,"soldier","Greece","Greece"
"http://www.wikidata.org/entity/Q3171452","Jean Coumaros",1907,1991,"politician","France","Greece"
"http://www.wikidata.org/entity/Q12180801","Andre Ryder",1908,1971,"composer","Greece","Greece"
"http://www.wikidata.org/entity/Q12180801","Andre Ryder",1908,1971,"composer","Egypt","Greece"
"http://www.wikidata.org/entity/Q16006759","George Frantzis",1911,1970,"lawyer","United States of America","Greece"
"http://www.wikidata.org/entity/Q6967681","Nassos Daphnis",1914,2010,"artist","United States of America","Greece"
"http://www.wikidata.org/entity/Q6967681","Nassos Daphnis",1914,2010,"painter","United States of America","Greece"
"http://www.wikidata.org/entity/Q6967681","Nassos Daphnis",1914,2010,"sculptor","United States of America","Greece"
"http://www.wikidata.org/entity/Q6967681","Nassos Daphnis",1914,2010,"graphic artist","United States of America","Greece"
"http://www.wikidata.org/entity/Q17432264","İhsan Karasioğlu",1914,1991,"politician","Turkey","Greece"
"http://www.wikidata.org/entity/Q3591031","Éric Cauchi",1917,1944,"spy","United Kingdom","Greece"
"http://www.wikidata.org/entity/Q3591031","Éric Cauchi",1917,1944,"spy","United Kingdom of Great Britain and Ireland","Greece"
"http://www.wikidata.org/entity/Q4681956","Adeline Geo-Karis",1918,2008,"politician","United States of America","Greece"
"http://www.wikidata.org/entity/Q4681956","Adeline Geo-Karis",1918,2008,"military officer","United States of America","Greece"
"http://www.wikidata.org/entity/Q5563580","Giorgos Tzifos",1918,1986,"actor","Greece","Greece"
"http://www.wikidata.org/entity/Q94842374","Nicolas Chalazonitis",1918,2004,"physiologist","France","Greece"
"http://www.wikidata.org/entity/Q458669","Todor Dinov",1919,2004,"screenwriter","Bulgaria","Greece"
"http://www.wikidata.org/entity/Q458669","Todor Dinov",1919,2004,"animator","Bulgaria","Greece"
"http://www.wikidata.org/entity/Q458669","Todor Dinov",1919,2004,"painter","Bulgaria","Greece"
"http://www.wikidata.org/entity/Q458669","Todor Dinov",1919,2004,"graphic artist","Bulgaria","Greece"
"http://www.wikidata.org/entity/Q458669","Todor Dinov",1919,2004,"film director","Bulgaria","Greece"
"http://www.wikidata.org/entity/Q2049759","Panos Papadopulos",1920,2001,"stage actor","Greece","Greece"
"http://www.wikidata.org/entity/Q2049759","Panos Papadopulos",1920,2001,"stage actor","Germany","Greece"
"http://www.wikidata.org/entity/Q2049759","Panos Papadopulos",1920,2001,"film actor","Greece","Greece"
"http://www.wikidata.org/entity/Q2049759","Panos Papadopulos",1920,2001,"film actor","Germany","Greece"
"http://www.wikidata.org/entity/Q19972002","Q19972002",1920,2010,"association football player","Greece","Greece"
"http://www.wikidata.org/entity/Q6993615","Q6993615",1924,2012,"military personnel","Israel","Greece"
"http://www.wikidata.org/entity/Q12880562","Missas Pantazopoulos",1924,2006,"basketball player","Greece","Greece"
"http://www.wikidata.org/entity/Q12880562","Missas Pantazopoulos",1924,2006,"basketball coach","Greece","Greece"
"http://www.wikidata.org/entity/Q16166935","Akakios (bishop)",1926,2019,"Christian minister","Greece","Greece"
"http://www.wikidata.org/entity/Q22138330","Nikos Dimopoulos",1926,2012,"cinematographer","Greece","Greece"
"http://www.wikidata.org/entity/Q43253933","Harry C. Triandis",1926,2019,"psychologist","United States of America","Greece"
"http://www.wikidata.org/entity/Q43253933","Harry C. Triandis",1926,2019,"author","United States of America","Greece"
"http://www.wikidata.org/entity/Q16010510","Dimitrios Sarrás",1927,1983,"actor","Greece","Greece"
"http://www.wikidata.org/entity/Q16010510","Dimitrios Sarrás",1927,1983,"actor","Mexico","Greece"
"http://www.wikidata.org/entity/Q16010510","Dimitrios Sarrás",1927,1983,"television director","Greece","Greece"
"http://www.wikidata.org/entity/Q16010510","Dimitrios Sarrás",1927,1983,"television director","Mexico","Greece"
"http://www.wikidata.org/entity/Q16010510","Dimitrios Sarrás",1927,1983,"theatrical director","Greece","Greece"
"http://www.wikidata.org/entity/Q16010510","Dimitrios Sarrás",1927,1983,"theatrical director","Mexico","Greece"
"http://www.wikidata.org/entity/Q10316063","Lajar Muzuris",1928,2003,"actor","","Greece"
"http://www.wikidata.org/entity/Q101223666","smuel israelI",1928,2016,"","","Greece"
"http://www.wikidata.org/entity/Q3201186","Kostas Manoussakis",1929,2005,"screenwriter","Greece","Greece"
"http://www.wikidata.org/entity/Q3201186","Kostas Manoussakis",1929,2005,"film director","Greece","Greece"
"http://www.wikidata.org/entity/Q4762826","Angelo Argea",1929,2005,"golfer","United States of America","Greece"
"http://www.wikidata.org/entity/Q16043428","Igor Dergalin",1929,2013,"architect","Sweden","Greece"
"http://www.wikidata.org/entity/Q606224","Antonios Alevizopoulos",1931,1996,"theologian","Greece","Greece"
"http://www.wikidata.org/entity/Q7607137","Stella Stratigou",1931,2005,"actor","Greece","Greece"
"http://www.wikidata.org/entity/Q7687595","Tasos Giannopoulos",1931,1977,"actor","Greece","Greece"
"http://www.wikidata.org/entity/Q526304","Christos Michas",1933,2010,"association football referee","Greece","Greece"
"http://www.wikidata.org/entity/Q526304","Christos Michas",1933,2010,"association football player","Greece","Greece"
"http://www.wikidata.org/entity/Q18237931","Q18237931",1933,1999,"","","Greece"
"http://www.wikidata.org/entity/Q6861590","Miltos Papapostolou",1935,2017,"association football manager","Greece","Greece"
"http://www.wikidata.org/entity/Q6861590","Miltos Papapostolou",1935,2017,"association football player","Greece","Greece"
"http://www.wikidata.org/entity/Q4426668","Georgios Sovchis",1937,1996,"actor","Russia","Greece"
"http://www.wikidata.org/entity/Q4426668","Georgios Sovchis",1937,1996,"actor","Soviet Union","Greece"
"http://www.wikidata.org/entity/Q4777114","Antonis Christeas",1937,2011,"basketball player","Greece","Greece"
"http://www.wikidata.org/entity/Q4777114","Antonis Christeas",1937,2011,"basketball coach","Greece","Greece"
"http://www.wikidata.org/entity/Q12741138","Sotiris Fotopolos",1937,2008,"politician","Romania","Greece"
"http://www.wikidata.org/entity/Q30232248","Kostas Samaras",1940,2015,"entrepreneur","Czech Republic","Greece"
"http://www.wikidata.org/entity/Q5175060","Costas Tsicaderis",1945,2004,"composer","Australia","Greece"
"http://www.wikidata.org/entity/Q5175060","Costas Tsicaderis",1945,2004,"songwriter","Australia","Greece"
"http://www.wikidata.org/entity/Q3859491","Mitsos Dimitriou",1948,2002,"association football player","Greece","Greece"
"http://www.wikidata.org/entity/Q1671933","Ioannis Pavlos Papanicolaou",1949,2010,"businessperson","Greece","Greece"
"http://www.wikidata.org/entity/Q1671933","Ioannis Pavlos Papanicolaou",1949,2010,"entrepreneur","Greece","Greece"
"http://www.wikidata.org/entity/Q3557623","Alexandros Giotis",1953,2011,"journalist","Greece","Greece"
"http://www.wikidata.org/entity/Q27792009","Xenia Anastasiadou",1966,1989,"tennis player","Greece","Greece"
"http://www.wikidata.org/entity/Q8053487","Yannis Koskiniatis",1983,2008,"association football player","Greece","Greece"
"http://www.wikidata.org/entity/Q3205056","Mariana Zachariadi",1990,2013,"athletics competitor","Greece","Greece"
"http://www.wikidata.org/entity/Q3205056","Mariana Zachariadi",1990,2013,"athletics competitor","Cyprus","Greece"
"http://www.wikidata.org/entity/Q15430573","Antonio Theba",2000,2001,"actor","","Greece"
"http://www.wikidata.org/entity/Q15430573","Antonio Theba",2000,2001,"singer","","Greece"
"http://www.wikidata.org/entity/Q15430573","Antonio Theba",2000,2001,"opera singer","","Greece"
"http://www.wikidata.org/entity/Q16657493","Q16657493",2000,1986,"Christian minister","Greece","Greece"
